,price_txt,bedrooms_csv,bathrooms_json,sqft_living_xml,max,min,promedio
53,770000.0,3.0,2.25,2910.0,770000.0,2.25,193228.8125
54,395000.0,4.0,2.5,2910.0,395000.0,2.5,99479.125
55,690000.0,4.0,2.5,2900.0,690000.0,2.5,173226.625
56,880000.0,3.0,2.5,2870.0,880000.0,2.5,220718.875
57,770000.0,4.0,2.75,3820.0,770000.0,2.75,193456.6875
58,840000.0,4.0,3.5,2840.0,840000.0,3.5,210711.875
59,405600.0,5.0,1.5,2830.0,405600.0,1.5,102109.125
60,551000.0,3.0,2.5,2830.0,551000.0,2.5,138458.875
61,885000.0,4.0,2.5,2830.0,885000.0,2.5,221959.125
62,675000.0,4.0,2.5,2810.0,675000.0,2.5,169454.125
63,699900.0,4.0,2.75,2810.0,699900.0,2.75,175679.1875
64,765000.0,4.0,2.75,2790.0,765000.0,2.75,191949.1875
65,378000.0,4.0,2.5,2790.0,378000.0,2.5,95199.125
66,740500.0,3.0,3.5,4380.0,740500.0,3.0,186221.625
67,380000.0,5.0,2.5,2760.0,380000.0,2.5,95691.875
68,686000.0,4.0,2.5,2760.0,686000.0,2.5,172191.625
69,682000.0,5.0,2.75,2760.0,682000.0,2.75,171191.9375
70,750000.0,6.0,1.75,2750.0,750000.0,1.75,188189.4375
71,630000.0,4.0,2.5,2740.0,630000.0,2.5,158186.625
72,363000.0,3.0,2.5,2740.0,363000.0,2.5,91436.375
73,507000.0,4.0,2.5,2730.0,507000.0,2.5,127434.125
74,374950.0,4.0,2.75,2730.0,374950.0,2.75,94421.6875
75,975000.0,4.0,2.5,2720.0,975000.0,2.5,244431.625
76,370000.0,4.0,2.5,2720.0,370000.0,2.5,93181.625
77,619000.0,3.0,2.5,2720.0,619000.0,2.5,155431.375
78,465000.0,3.0,2.5,2714.0,465000.0,2.5,116929.875
79,370000.0,4.0,2.5,2710.0,370000.0,2.5,93179.125
80,660000.0,3.0,2.5,2680.0,660000.0,2.5,165671.375
81,320000.0,3.0,2.5,2680.0,320000.0,2.5,80671.375
82,807100.0,4.0,2.5,2680.0,807100.0,2.5,202446.625
83,550000.0,4.0,3.0,2670.0,550000.0,3.0,138169.25
84,379000.0,3.0,3.25,2660.0,379000.0,3.0,95416.5625
85,452000.0,6.0,2.25,2660.0,452000.0,2.25,113667.0625
86,730000.0,6.0,2.25,2660.0,730000.0,2.25,183167.0625
87,305000.0,5.0,2.25,2660.0,305000.0,2.25,76916.8125
88,365000.0,3.0,2.5,2653.0,365000.0,2.5,91914.625
89,446500.0,3.0,2.5,2650.0,446500.0,2.5,112288.875
90,429900.0,4.0,2.5,2640.0,429900.0,2.5,108136.625
91,655000.0,4.0,2.5,2630.0,655000.0,2.5,164409.125
92,605000.0,4.0,2.5,2620.0,605000.0,2.5,151906.625
93,648000.0,4.0,2.5,2620.0,648000.0,2.5,162656.625
94,659000.0,4.0,2.25,2610.0,659000.0,2.25,165404.0625
95,480000.0,4.0,2.5,2600.0,480000.0,2.5,120651.625
96,581000.0,3.0,2.5,2600.0,581000.0,2.5,145901.375
97,775000.0,4.0,2.25,4220.0,775000.0,2.25,194806.5625
98,673000.0,4.0,2.25,2590.0,673000.0,2.25,168899.0625
99,799000.0,4.0,3.0,2580.0,799000.0,3.0,200396.75
100,552250.0,4.0,2.5,2580.0,552250.0,2.5,138709.125
101,917500.0,4.0,2.5,3880.0,917500.0,2.5,230346.625
102,348000.0,3.0,2.25,2570.0,348000.0,2.25,87643.8125
103,719000.0,4.0,2.5,2570.0,719000.0,2.5,180394.125
104,625000.0,4.0,2.5,2570.0,625000.0,2.5,156894.125
105,800000.0,4.0,2.5,2570.0,800000.0,2.5,200644.125
106,485000.0,4.0,1.75,2560.0,485000.0,1.75,121891.4375
107,839900.0,4.0,3.5,3810.0,839900.0,3.5,210929.375
108,650000.0,5.0,2.75,2550.0,650000.0,2.75,163139.4375
109,695000.0,3.0,2.75,2540.0,695000.0,2.75,174386.4375
110,480000.0,4.0,2.5,3230.0,480000.0,2.5,120809.125
111,505000.0,3.0,1.75,2519.0,505000.0,1.75,126880.9375
112,799000.0,4.0,2.25,2510.0,799000.0,2.25,200379.0625
113,650000.0,5.0,3.5,3960.0,650000.0,3.5,163492.125
114,662000.0,3.0,1.75,2500.0,662000.0,1.75,166126.1875
115,940000.0,4.0,2.0,2490.0,940000.0,2.0,235624.0
116,910000.0,3.0,3.5,2480.0,910000.0,3.0,228121.625
117,332000.0,4.0,2.5,2470.0,332000.0,2.5,83619.125
118,359900.0,4.0,2.25,2470.0,359900.0,2.25,90594.0625
119,693000.0,4.0,2.5,2460.0,693000.0,2.5,173866.625
120,784000.0,3.0,3.5,3950.0,784000.0,3.0,196989.125
121,329000.0,3.0,2.25,2450.0,329000.0,2.25,82863.8125
122,525000.0,4.0,2.5,2450.0,525000.0,2.5,131864.125
123,565000.0,4.0,2.5,2440.0,565000.0,2.5,141861.625
124,589000.0,4.0,3.0,2440.0,589000.0,3.0,147861.75
125,335000.0,3.0,2.5,2440.0,335000.0,2.5,84361.375
126,677900.0,3.0,2.5,2440.0,677900.0,2.5,170086.375
127,369950.0,3.0,1.0,2430.0,369950.0,1.0,93096.0
128,430000.0,2.0,2.5,2420.0,430000.0,2.0,108106.125
129,684000.0,4.0,3.5,3040.0,684000.0,3.5,171761.875
130,301000.0,3.0,2.5,2420.0,301000.0,2.5,75856.375
131,399950.0,4.0,2.0,2420.0,399950.0,2.0,100594.0
132,590000.0,4.0,3.5,3100.0,590000.0,3.5,148276.875
133,327000.0,5.0,2.75,2400.0,327000.0,2.75,82351.9375
134,750000.0,3.0,2.5,2400.0,750000.0,2.5,188101.375
135,856600.0,4.0,2.25,2400.0,856600.0,2.25,214751.5625
136,832500.0,4.0,4.0,3430.0,832500.0,4.0,208984.5
137,359500.0,4.0,2.25,2390.0,359500.0,2.25,90474.0625
138,339000.0,4.0,1.5,2390.0,339000.0,1.5,85348.875
139,905000.0,4.0,2.5,3300.0,905000.0,2.5,227076.625
140,669950.0,5.0,2.5,2820.0,669950.0,2.5,168194.375
141,782000.0,4.0,2.5,2380.0,782000.0,2.5,196096.625
142,360000.0,4.0,2.5,2380.0,360000.0,2.5,90596.625
143,699800.0,2.0,2.5,2380.0,699800.0,2.0,175546.125
144,890000.0,4.0,1.0,2550.0,890000.0,1.0,223138.75
145,405000.0,3.0,2.5,3170.0,405000.0,2.5,102043.875
146,752500.0,4.0,2.25,2360.0,752500.0,2.25,188716.5625
147,430000.0,3.0,2.5,2360.0,430000.0,2.5,108091.375
148,640000.0,4.0,2.0,2360.0,640000.0,2.0,160591.5
149,390000.0,3.0,2.5,2350.0,390000.0,2.5,98088.875
150,472000.0,6.0,2.5,4410.0,472000.0,2.5,119104.625
151,905000.0,4.0,3.5,2970.0,905000.0,3.5,226994.375
152,390000.0,4.0,2.5,2340.0,390000.0,2.5,98086.625
153,404950.0,4.0,2.25,2340.0,404950.0,2.25,101824.0625
154,527000.0,4.0,2.25,2330.0,527000.0,2.25,132334.0625
155,437500.0,3.0,2.5,2320.0,437500.0,2.5,109956.375
156,530000.0,4.0,2.5,2320.0,530000.0,2.5,133081.625
157,580500.0,3.0,2.5,2320.0,580500.0,2.5,145706.375
158,597750.0,4.0,2.5,2310.0,597750.0,2.5,150016.625
159,330000.0,3.0,2.25,2300.0,330000.0,2.25,83076.3125
160,785000.0,4.0,2.5,2290.0,785000.0,2.5,196824.125
161,328500.0,4.0,3.0,2290.0,328500.0,3.0,82699.25
162,450000.0,3.0,2.0,2290.0,450000.0,2.0,113073.75
163,380000.0,3.0,2.5,2280.0,380000.0,2.5,95571.375
164,500000.0,4.0,2.75,2280.0,500000.0,2.75,125571.6875
165,580000.0,4.0,3.0,3280.0,580000.0,3.0,145821.75
166,855000.0,4.0,2.75,2270.0,855000.0,2.75,214319.1875
167,285000.0,5.0,2.5,2270.0,285000.0,2.5,71819.375
168,318888.0,4.0,1.75,2320.0,318888.0,1.75,80303.4375
169,496500.0,3.0,2.5,2260.0,496500.0,2.5,124691.375
170,538000.0,3.0,2.5,2250.0,538000.0,2.5,135063.875
171,445838.0,3.0,2.5,2250.0,445838.0,2.5,112023.375
172,292500.0,4.0,2.5,2250.0,292500.0,2.5,73689.125
173,571000.0,4.0,2.0,2750.0,571000.0,2.0,143439.0
174,279000.0,6.0,1.75,2240.0,279000.0,1.75,70311.9375
175,980000.0,4.0,2.25,2240.0,980000.0,2.25,245561.5625
176,287000.0,4.0,2.5,2240.0,287000.0,2.5,72311.625
177,592500.0,4.0,2.5,2240.0,592500.0,2.5,148686.625
178,625000.0,4.0,2.25,2220.0,625000.0,2.25,156806.5625
179,665000.0,4.0,2.75,3320.0,665000.0,2.75,167081.6875
180,360000.0,4.0,2.5,2210.0,360000.0,2.5,90554.125
181,639000.0,4.0,2.5,2210.0,639000.0,2.5,160304.125
182,455000.0,4.0,2.5,2210.0,455000.0,2.5,114304.125
183,650000.0,4.0,2.0,2208.0,650000.0,2.0,163053.5
184,365000.0,3.0,2.5,2200.0,365000.0,2.5,91801.375
185,699950.0,3.0,2.25,2190.0,699950.0,2.25,175536.3125
186,310000.0,5.0,1.75,2190.0,310000.0,1.75,78049.1875
187,628000.0,3.0,1.75,4000.0,628000.0,1.75,158001.1875
188,610750.0,4.0,2.25,2180.0,610750.0,2.25,153234.0625
189,538000.0,3.0,2.25,2570.0,538000.0,2.25,135143.8125
190,449950.0,3.0,2.5,2170.0,449950.0,2.5,113031.375
191,360000.0,4.0,2.5,2160.0,360000.0,2.5,90541.625
192,347500.0,4.0,2.5,2156.0,347500.0,2.5,87415.625
193,465000.0,3.0,2.5,2150.0,465000.0,2.5,116788.875
194,419000.0,4.0,1.5,2150.0,419000.0,1.5,105288.875
195,360000.0,4.0,1.75,3730.0,360000.0,1.75,90933.9375
196,675000.0,4.0,3.5,2140.0,675000.0,3.5,169286.875
197,835000.0,4.0,2.75,3130.0,835000.0,2.75,209534.1875
198,799000.0,3.0,2.5,2140.0,799000.0,2.5,200286.375
199,389000.0,4.0,2.25,2130.0,389000.0,2.25,97784.0625
200,920000.0,5.0,2.25,2730.0,920000.0,2.25,230684.3125
201,650000.0,3.0,2.5,2690.0,650000.0,2.5,163173.875
202,375000.0,3.0,2.25,2120.0,375000.0,2.25,94281.3125
203,403950.0,4.0,2.5,2120.0,403950.0,2.5,101519.125
204,437500.0,3.0,2.5,2120.0,437500.0,2.5,109906.375
205,290000.0,5.0,1.5,2120.0,290000.0,1.5,73031.625
206,530000.0,3.0,2.25,2120.0,530000.0,2.25,133031.3125
207,550000.0,3.0,2.0,2380.0,550000.0,2.0,138096.25
208,370000.0,3.0,2.25,2110.0,370000.0,2.25,93028.8125
209,470000.0,3.0,2.5,2100.0,470000.0,2.5,118026.375
210,740000.0,3.0,2.0,2100.0,740000.0,2.0,185526.25
211,323000.0,3.0,1.75,2100.0,323000.0,1.75,81276.1875
212,469000.0,4.0,2.75,3550.0,469000.0,2.75,118139.1875
213,403000.0,3.0,2.75,2090.0,403000.0,2.75,101273.9375
214,460000.0,4.0,2.0,2090.0,460000.0,2.0,115524.0
215,196000.0,3.0,2.25,2070.0,196000.0,2.25,49518.8125
216,365000.0,4.0,2.25,2070.0,365000.0,2.25,91769.0625
217,430000.0,4.0,2.5,2070.0,430000.0,2.5,108019.125
218,560000.0,3.0,2.25,2060.0,560000.0,2.25,140516.3125
219,439000.0,4.0,2.25,2060.0,439000.0,2.25,110266.5625
220,640000.0,4.0,1.75,2060.0,640000.0,1.75,160516.4375
221,331500.0,4.0,2.5,2050.0,331500.0,2.5,83389.125
222,280000.0,4.0,2.5,2050.0,280000.0,2.5,70514.125
223,740000.0,4.0,2.0,2050.0,740000.0,2.0,185514.0
224,314500.0,3.0,2.0,2050.0,314500.0,2.0,79138.75
225,208633.0,3.0,2.5,2040.0,208633.0,2.5,52669.625
226,520000.0,3.0,2.25,2030.0,520000.0,2.25,130508.8125
227,470000.0,5.0,1.75,2030.0,470000.0,1.75,118009.1875
228,310950.0,4.0,2.5,2030.0,310950.0,2.5,78246.625
229,942500.0,5.0,3.5,3750.0,942500.0,3.5,236564.625
230,720000.0,3.0,2.5,2020.0,720000.0,2.5,180506.375
231,328000.0,3.0,2.25,2020.0,328000.0,2.25,82506.3125
232,595000.0,4.0,2.0,2020.0,595000.0,2.0,149256.5
233,565000.0,4.0,3.0,2020.0,565000.0,3.0,141756.75
234,250000.0,4.0,2.0,2010.0,250000.0,2.0,63004.0
235,456500.0,4.0,3.5,2000.0,456500.0,3.5,114626.875
236,577500.0,3.0,2.5,2000.0,577500.0,2.5,144876.375
237,715000.0,4.0,1.0,2000.0,715000.0,1.0,179251.25
238,243500.0,4.0,2.5,1980.0,243500.0,2.5,61371.625
239,461000.0,3.0,3.25,2770.0,461000.0,3.0,115944.0625
240,679900.0,3.0,2.5,2440.0,679900.0,2.5,170586.375
241,650000.0,4.0,3.0,2950.0,650000.0,3.0,163239.25
242,490000.0,3.0,2.75,1980.0,490000.0,2.75,122996.4375
243,700000.0,4.0,1.0,1980.0,700000.0,1.0,175496.25
244,834000.0,4.0,2.5,2370.0,834000.0,2.5,209094.125
245,595000.0,5.0,2.75,3740.0,595000.0,2.75,149686.9375
246,346900.0,4.0,2.5,1970.0,346900.0,2.5,87219.125
247,748000.0,4.0,3.5,2770.0,748000.0,3.5,187694.375
248,308000.0,4.0,2.25,1960.0,308000.0,2.25,77491.5625
249,260000.0,4.0,2.5,1960.0,260000.0,2.5,65491.625
250,640000.0,3.0,2.5,2160.0,640000.0,2.5,160541.375
251,247500.0,3.0,1.75,1960.0,247500.0,1.75,62366.1875
252,328500.0,3.0,2.5,1950.0,328500.0,2.5,82613.875
253,290000.0,3.0,1.5,1950.0,290000.0,1.5,72988.625
254,361000.0,3.0,2.0,1950.0,361000.0,2.0,90738.75
255,297000.0,3.0,2.5,1940.0,297000.0,2.5,74736.375
256,480000.0,3.0,2.5,1940.0,480000.0,2.5,120486.375
257,465250.0,5.0,2.0,1940.0,465250.0,2.0,116799.25
258,365000.0,4.0,2.0,1940.0,365000.0,2.0,91736.5
259,364950.0,4.0,2.5,1930.0,364950.0,2.5,91721.625
260,533600.0,3.0,2.5,1930.0,533600.0,2.5,133883.875
261,390000.0,3.0,2.5,1930.0,390000.0,2.5,97983.875
262,342000.0,3.0,2.0,1930.0,342000.0,2.0,85983.75
263,218000.0,5.0,1.75,1930.0,218000.0,1.75,54984.1875
264,260000.0,3.0,2.5,1920.0,260000.0,2.5,65481.375
265,324000.0,3.0,2.5,1920.0,324000.0,2.5,81481.375
266,340500.0,3.0,2.0,2270.0,340500.0,2.0,85693.75
267,400000.0,3.0,1.75,1920.0,400000.0,1.75,100481.1875
268,440000.0,3.0,2.5,1910.0,440000.0,2.5,110478.875
269,300000.0,4.0,2.5,1910.0,300000.0,2.5,75479.125
270,785000.0,4.0,2.75,2440.0,785000.0,2.75,196861.6875
271,560000.0,3.0,2.5,1900.0,560000.0,2.5,140476.375
272,360000.0,4.0,2.5,1900.0,360000.0,2.5,90476.625
273,535800.0,4.0,2.5,1900.0,535800.0,2.5,134426.625
274,940000.0,3.0,1.5,2140.0,940000.0,1.5,235536.125
275,270000.0,4.0,2.25,1900.0,270000.0,2.25,67976.5625
276,389999.0,4.0,2.5,1890.0,389999.0,2.5,97973.875
277,395000.0,3.0,2.0,1890.0,395000.0,2.0,99223.75
278,880000.0,4.0,3.5,2800.0,880000.0,3.5,220701.875
279,323000.0,3.0,2.5,1890.0,323000.0,2.5,81223.875
280,520000.0,4.0,2.25,1890.0,520000.0,2.25,130474.0625
281,485000.0,3.0,2.5,1880.0,485000.0,2.5,121721.375
282,811000.0,3.0,1.75,1870.0,811000.0,1.75,203218.6875
283,291000.0,4.0,2.5,1860.0,291000.0,2.5,73216.625
284,355000.0,3.0,2.25,1860.0,355000.0,2.25,89216.3125
285,662500.0,3.0,2.5,3560.0,662500.0,2.5,166516.375
286,559900.0,3.0,2.75,2930.0,559900.0,2.75,140708.9375
287,430000.0,4.0,3.0,1850.0,430000.0,3.0,107964.25
288,325000.0,4.0,2.5,1850.0,325000.0,2.5,81714.125
289,467000.0,5.0,2.25,2500.0,467000.0,2.25,117376.8125
290,289000.0,3.0,2.0,1850.0,289000.0,2.0,72713.75
291,465000.0,3.0,2.0,1840.0,465000.0,2.0,116711.25
292,360000.0,4.0,2.5,1840.0,360000.0,2.5,90461.625
293,730000.0,4.0,2.25,2190.0,730000.0,2.25,183049.0625
294,435000.0,3.0,2.5,1840.0,435000.0,2.5,109211.375
295,915000.0,5.0,2.5,2750.0,915000.0,2.5,229439.375
296,338900.0,4.0,2.5,1830.0,338900.0,2.5,85184.125
297,329500.0,4.0,2.5,1820.0,329500.0,2.5,82831.625
298,322500.0,4.0,2.5,1820.0,322500.0,2.5,81081.625
299,265000.0,3.0,1.75,1820.0,265000.0,1.75,66706.1875
300,264000.0,3.0,1.5,1820.0,264000.0,1.5,66456.125
301,342500.0,3.0,2.5,1810.0,342500.0,2.5,86078.875
302,530000.0,5.0,2.0,1810.0,530000.0,2.0,132954.25
303,295000.0,3.0,2.0,1810.0,295000.0,2.0,74203.75
304,266000.0,3.0,2.5,1805.0,266000.0,2.5,66952.625
305,408200.0,3.0,2.5,1800.0,408200.0,2.5,102501.375
306,865000.0,4.0,1.75,1800.0,865000.0,1.75,216701.4375
307,450000.0,4.0,2.75,2980.0,450000.0,2.75,113246.6875
308,225000.0,4.0,2.25,1800.0,225000.0,2.25,56701.5625
309,451000.0,3.0,1.75,1790.0,451000.0,1.75,113198.6875
310,370500.0,4.0,2.5,1790.0,370500.0,2.5,93074.125
311,350000.0,3.0,2.25,1780.0,350000.0,2.25,87946.3125
312,296000.0,4.0,2.5,1780.0,296000.0,2.5,74446.625
313,700000.0,5.0,3.25,2400.0,700000.0,3.25,175602.0625
314,325000.0,3.0,2.25,2220.0,325000.0,2.25,81806.3125
315,980000.0,5.0,2.5,3160.0,980000.0,2.5,245791.875
316,590000.0,4.0,2.75,2910.0,590000.0,2.75,148229.1875
317,438000.0,3.0,1.75,1780.0,438000.0,1.75,109946.1875
318,630000.0,4.0,1.75,2950.0,630000.0,1.75,158238.9375
319,315000.0,6.0,2.75,2940.0,315000.0,2.75,79487.1875
320,705000.0,3.0,3.0,1970.0,705000.0,3.0,176744.0
321,636000.0,3.0,2.5,2140.0,636000.0,2.5,159536.375
322,317625.0,3.0,2.75,2770.0,317625.0,2.75,80100.1875
323,578000.0,4.0,2.5,3140.0,578000.0,2.5,145286.625
324,420000.0,2.0,2.75,1760.0,420000.0,2.0,105441.1875
325,442000.0,5.0,3.0,2560.0,442000.0,3.0,111142.0
326,320000.0,4.0,1.75,1760.0,320000.0,1.75,80441.4375
327,437000.0,3.0,2.5,1750.0,437000.0,2.5,109688.875
328,324000.0,3.0,2.5,1750.0,324000.0,2.5,81438.875
329,413000.0,4.0,3.5,2380.0,413000.0,3.5,103846.875
330,420000.0,3.0,1.5,2390.0,420000.0,1.5,105598.625
331,937000.0,3.0,1.75,2450.0,937000.0,1.75,234863.6875
332,420000.0,4.0,1.0,1750.0,420000.0,1.0,105438.75
333,450000.0,4.0,1.75,2390.0,450000.0,1.75,113098.9375
334,330000.0,3.0,3.0,2420.0,330000.0,3.0,83106.5
335,245000.0,3.0,1.75,1740.0,245000.0,1.75,61686.1875
336,718000.0,5.0,3.0,3070.0,718000.0,3.0,180269.5
337,710000.0,4.0,2.0,1740.0,710000.0,2.0,177936.5
338,245000.0,3.0,2.5,1730.0,245000.0,2.5,61683.875
339,269950.0,3.0,2.5,1890.0,269950.0,2.5,67961.375
340,480000.0,4.0,2.0,2180.0,480000.0,2.0,120546.5
341,265000.0,3.0,2.5,1720.0,265000.0,2.5,66681.375
342,477000.0,4.0,2.75,1720.0,477000.0,2.75,119681.6875
343,822500.0,5.0,3.5,2320.0,822500.0,3.5,206207.125
344,891000.0,4.0,2.0,2330.0,891000.0,2.0,223334.0
345,445000.0,4.0,1.75,2100.0,445000.0,1.75,111776.4375
346,487000.0,3.0,2.0,2590.0,487000.0,2.0,122398.75
347,257500.0,3.0,2.25,1715.0,257500.0,2.25,64805.0625
348,725000.0,4.0,2.0,2110.0,725000.0,2.0,181779.0
349,524250.0,3.0,2.5,1710.0,524250.0,2.5,131491.375
350,431650.0,5.0,2.5,1710.0,431650.0,2.5,108341.875
351,233000.0,3.0,2.0,1710.0,233000.0,2.0,58678.75
352,691100.0,3.0,2.75,2360.0,691100.0,2.75,173366.4375
353,290000.0,4.0,2.5,1700.0,290000.0,2.5,72926.625
354,210000.0,3.0,1.0,1700.0,210000.0,1.0,52926.0
355,256883.0,3.0,2.5,1690.0,256883.0,2.5,64644.625
356,500000.0,3.0,2.25,1690.0,500000.0,2.25,125423.8125
357,235000.0,4.0,1.5,1690.0,235000.0,1.5,59173.875
358,347000.0,3.0,2.5,1680.0,347000.0,2.5,87171.375
359,545000.0,3.0,1.75,1680.0,545000.0,1.75,136671.1875
360,470000.0,4.0,3.0,2380.0,470000.0,3.0,118096.75
361,356000.0,3.0,1.5,1680.0,356000.0,1.5,89421.125
362,510000.0,3.0,2.0,1680.0,510000.0,2.0,127921.25
363,370000.0,3.0,2.0,1680.0,370000.0,2.0,92921.25
364,289950.0,3.0,2.5,1670.0,289950.0,2.5,72906.375
365,260000.0,3.0,2.5,1670.0,260000.0,2.5,65418.875
366,484950.0,3.0,2.25,1670.0,484950.0,2.25,121656.3125
367,410000.0,4.0,1.0,1970.0,410000.0,1.0,102993.75
368,469500.0,5.0,2.5,2970.0,469500.0,2.5,118119.375
369,280000.0,3.0,1.5,1670.0,280000.0,1.5,70418.625
370,227950.0,3.0,1.5,1670.0,227950.0,1.5,57406.125
371,272000.0,3.0,1.75,2160.0,272000.0,1.75,68541.1875
372,507000.0,2.0,1.75,1670.0,507000.0,1.75,127168.4375
373,559950.0,3.0,2.5,1660.0,559950.0,2.5,140403.875
374,342000.0,3.0,1.75,1660.0,342000.0,1.75,85916.1875
375,201000.0,5.0,1.75,1660.0,201000.0,1.75,50666.6875
376,585000.0,4.0,2.5,2160.0,585000.0,2.5,146791.625
377,314950.0,3.0,2.25,1654.0,314950.0,2.25,79152.3125
378,463000.0,3.0,2.5,1640.0,463000.0,2.5,116161.375
379,475000.0,3.0,2.5,1640.0,475000.0,2.5,119161.375
380,416000.0,3.0,2.0,2220.0,416000.0,2.0,104556.25
381,352000.0,3.0,2.25,1640.0,352000.0,2.25,88411.3125
382,795000.0,5.0,2.5,3040.0,795000.0,2.5,199511.875
383,345000.0,5.0,2.5,3150.0,345000.0,2.5,87039.375
384,422120.0,3.0,2.5,1630.0,422120.0,2.5,105938.875
385,664000.0,4.0,2.75,2510.0,664000.0,2.75,166629.1875
386,840000.0,4.0,1.75,2480.0,840000.0,1.75,210621.4375
387,428750.0,3.0,1.0,1620.0,428750.0,1.0,107593.5
388,475000.0,3.0,1.5,2480.0,475000.0,1.5,119371.125
389,445000.0,3.0,2.25,2100.0,445000.0,2.25,111776.3125
390,320000.0,4.0,2.75,2640.0,320000.0,2.75,80661.6875
391,290900.0,2.0,2.0,1610.0,290900.0,2.0,73128.5
392,358000.0,3.0,2.25,1610.0,358000.0,2.25,89903.8125
393,290000.0,3.0,2.5,1610.0,290000.0,2.5,72903.875
394,215000.0,2.0,2.25,1610.0,215000.0,2.0,54153.5625
395,535000.0,4.0,1.0,1610.0,535000.0,1.0,134153.75
396,563500.0,4.0,1.75,2085.0,563500.0,1.75,141397.6875
397,700000.0,5.0,2.5,2830.0,700000.0,2.5,175709.375
398,299000.0,3.0,2.75,3080.0,299000.0,2.75,75521.4375
399,304900.0,4.0,1.75,2600.0,304900.0,1.75,76876.4375
400,653000.0,3.0,2.5,2680.0,653000.0,2.5,163921.375
401,405300.0,3.0,2.75,2390.0,405300.0,2.75,101923.9375
402,330000.0,3.0,2.5,1600.0,330000.0,2.5,82901.375
403,464000.0,6.0,3.0,2300.0,464000.0,3.0,116577.25
404,485000.0,4.0,1.0,1600.0,485000.0,1.0,121651.25
